State,stcode,fips,year,demvote,repvote,wallacevote,dempercent,reppercent,population,income,p10income,p20income,p30income,p40income,p50income,p60income,p70income,p80income,p90income,meanincome,minincome,maxincome,sdincome,ineqincome,gini_income,n_income,nwgt_income,men_p10income,men_p20income,men_p30income,men_p40income,men_p50income,men_p60income,men_p70income,men_p80income,men_p90income,men_meanincome,men_minincome,men_maxincome,men_sdincome,men_ineqincome,men_gini_income,men_n_income,men_nwgt_income,wom_p10income,wom_p20income,wom_p30income,wom_p40income,wom_p50income,wom_p60income,wom_p70income,wom_p80income,wom_p90income,wom_meanincome,wom_minincome,wom_maxincome,wom_sdincome,wom_ineqincome,wom_gini_income,wom_n_income,wom_nwgt_income,medincome,GDP,GDPpc,Private,Agriculture,Farms,Mining,Utilities,Construction,Manufacturing,Finance_Insurance,Legal,Education,Health,Government,Government_federal,Government_military,Government_statelocal,cpideflator,statecpi,Private_share,Agriculture_share,Farms_share,Mining_share,Utilities_share,Construction_share,Manufacturing_share,Finance_Insurance_share,Legal_share,Education_share,Health_share,Government_share,Government_federal_share,Government_military_share,Government_statelocal_share,area_sqmi,area_sqkm,landarea_sqmi,landarea_sqkm,water_sqmi,water_sqkm,percent_water
New York,NY,36,2000,4107907,2403374,0,63.08908,36.91092,18976457,38.92173,10340.2,15369.9,19579.8,23877.0,28351.8,33675.3,40016.6,49393.1,67230.3,37248.1,43.88715,423731.4,35104.3,6.501837,0.412447,4317,9344811.0,7138.97,14936.4,21064.4,27137.2,34015.4,41602.1,51057.6,64890.0,91543.5,48264.4,104.4932,423731.4,48727.0,12.82307,0.484751,2209,4801233.0,5114.79,9711.39,14282.2,18678.7,23598.6,28553.9,35344.6,44415.9,62194.3,30797.0,43.88715,314333.3,30993.8,12.1597,0.458041,2108,4543578.0,29.62571,777157,4095375.0,697939,1695,1337,435,13905,24138,60265,131570,17478,10328,53828,79218,10502,1947,66769,.957,1.0853,8980669.0,.2181026,.1720373,.0559732,1.789214,3.105936,7.754546,1692966.0,2.248966,1.328946,6926271.0,1019331.0,1.351336,.2505285,8591443.0,54556.0,141299.0,47213.78999999999,122283.0,7342.22,19016.0,13.46
New York,NY,36,2004,4314280,2962567,0,59.28777,40.71223,19227088,35.24794,10849.6,15471.4,19698.0,23920.7,28618.7,33673.6,39483.3,49005.7,66712.7,36763.6,1.917546,534247.4,37782.1,6.148863,0.402567,4409,8531919.0,7823.44,14356.3,20591.7,26976.1,33335.7,40224.2,49837.9,65145.5,92082.2,47215.9,29.72196,429967.4,61563.7,11.77004,0.490617,2295,4545875.0,4770.97,9553.18,14116.3,19199.2,23701.9,28479.5,34586.9,44701.5,62341.5,31469.7,1.917546,534247.4,39587.3,13.06684,0.480239,2114,3986044.0,27.43883,896422,4662287.0,798717,2064,1716,671,17062,28652,59800,129922,22933,13791,68437,97705,11659,3050,82996,1.043,NA,8910056.0,.2302487,.1914277,.0748531,1.903345,3.196262,6.670965,144934.0,2.558282,1.53845,7634462.0,1089944.0,1.300615,.3402416,9258586.0,54556.0,141299.0,47213.78999999999,122283.0,7342.22,19016.0,13.46
North Carolina,NC,37,1964,800139,624844,0,56.15078,43.84922,2723000,89.06046,4161.57,6251.25,8473.23,10874.2,13102.6,15671.3,18474.4,21719.1,28335.6,15318.4,11.62791,426744.2,1983.92,6.808873,0.376796,854,2088371.0,3233.58,6773.07,11599.9,15679.1,19294.4,23423.9,28425.9,34136.5,44226.3,23353.7,11.62791,426744.2,4028.77,13.67719,0.443812,518,1277042.0,743.156,1831.59,3610.52,5729.34,8424.72,11932.7,15105.1,17743.8,22373.0,10471.6,87.2093,41936.05,1546.14,30.10539,0.473083,336,811329.0,76.1779,13453,4940507.0,11799,733,694,32,285,527,5133,1297,47,72,234,1654,252,490,912,.172,.1697,8770535.0,5.448599,5.1587,.2378652,2.118487,3.917342,38.15506,9640972.0,.3493645,.5351966,1739389.0,1229466.0,1.873188,3.64231,6779157.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1968,464113,627192,496188,29.23559,70.7644,2921000,89.70363,5406.04,8450.74,10947.3,13406.6,15439.4,18060.3,20930.8,24131.1,30441.4,17312.8,NA,NA,2082.11,5.630998,0.352335,NA,NA,3175.52,7343.62,12664.5,17149.2,20933.9,24977.4,30023.7,35771.1,48746.1,25333.5,NA,NA,4725.15,15.35059,0.450232,NA,NA,938.509,2605.43,4693.72,7929.71,10921.4,14213.9,17071.2,20152.2,24347.5,12204.8,NA,NA,1619.32,25.94275,0.438856,NA,NA,79.99689,18931,6481.0,16444,697,637,39,359,818,7102,1928,70,119,390,2487,357,682,1448,.193,.1905,8686282.0,3.681792,3.364851,.2060113,1.896361,4.320955,37.51519,1018435.0,.3697639,.6285986,2060113.0,1313718.0,1.885796,3.602557,764883.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1972,438705,1054889,0,29.37244,70.62756,5296085,89.95992,7584.88,11104.5,13730.5,16435.2,19076.1,22109.4,25502.2,29860.2,37875.8,20870.7,NA,NA,8957.62,4.993593,0.33967,NA,NA,4120.76,9304.36,15302.2,19921.8,23997.4,28519.3,34198.5,41682.3,55861.5,28715.3,NA,NA,14112.6,13.55612,0.439252,NA,NA,1834.9,4352.66,7128.09,10463.7,13906.8,17042.5,19472.3,23260.9,29587.8,14972.4,NA,NA,7948.79,16.12502,0.427998,NA,NA,82.22457,27991,5285225.0,24207,1034,938,58,649,1324,9786,3223,114,214,611,3784,549,931,2303,.232,.2292,8648137.0,3.694045,3.351077,.2072095,2.318602,4.730092,34.96124,1151442.0,.4072738,.7645314,2182844.0,1351863.0,1.961345,3.326069,8227645.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1976,927365,741960,0,55.55329,44.44671,5593463,66.23228,7408.03,10819.0,13527.1,16508.8,18739.5,21897.4,25223.6,29094.1,36811.2,20929.4,NA,NA,11481.9,4.969094,0.323448,NA,NA,4153.17,9704.77,15449.0,19923.0,23971.2,28370.2,33718.9,41208.8,54224.6,28369.4,NA,NA,17683.5,13.0562,0.426455,NA,NA,2062.77,4266.16,7267.27,10958.7,14465.4,16998.8,19825.3,24044.3,30211.3,15375.7,NA,NA,11859.2,14.64599,0.411299,NA,NA,59.30221,40370,7217354.0,34551,1653,1515,79,1184,1686,13180,4660,167,307,1043,5819,811,1398,3611,.316,.3067,8558583.0,4.094625,3.752787,.1956899,2.932871,4.176369,32.64801,1154323.0,.4136735,.7604657,2583602.0,1441417.0,2.008918,3.462968,8944761.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1980,875635,915018,0,48.90032,51.09968,5880095,46.77598,8119.54,11550.6,14312.1,17199.4,19834.4,22382.8,25453.1,29026.6,35371.5,21423.4,24.01747,241921.4,5812.06,4.356343,0.306309,1687,2987164.0,4714.15,10699.2,15697.3,19789.5,24248.3,28734.9,35396.2,43745.7,56189.9,29075.8,24.01747,241921.4,10888.7,11.91941,0.426133,905,1620325.0,2261.62,5268.42,7925.44,11517.1,14366.8,16968.8,19909.4,23090.3,28481.5,15311.4,32.75109,121179.0,5148.29,12.59341,0.395473,782,1366839.0,43.30655,59303,1008538.0,50676,1534,1309,235,1720,2338,19273,6995,321,429,1778,8627,1199,1956,5472,.458,.4342,8545267.0,2.586716,2.207308,.39627,2.900359,3.942465,32.4992,1179536.0,.541288,.7234035,2998162.0,1454733.0,2.02182,3.298316,9227189.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1984,824287,1346481,0,37.97214,62.02786,6164036,39.02301,7663.63,11376.9,14554.8,17410.5,19824.8,22971.0,26776.3,31096.2,39579.8,22555.3,17.30104,165570.9,8399.29,5.164629,0.330515,1599,3237157.0,4391.42,10673.5,16037.8,19527.6,24490.9,29761.2,37302.5,45697.1,60012.1,30458.9,50.17301,165570.9,14382.3,13.66576,0.430081,834,1702018.0,2717.62,5908.22,9218.87,12258.2,15258.1,18354.8,21604.3,25815.1,32851.5,16891.8,17.30104,80276.82,7644.78,12.08833,0.406874,765,1535139.0,34.29896,89299,144871.0,77007,2294,1979,351,2876,3452,28415,10706,510,662,2804,12292,1660,3326,7307,.578,.5445,8623501.0,2.568898,2.21615,.3930615,3.220641,3.865665,31.82006,1198894.0,.571115,.7413297,3140013.0,1376499.0,1.858923,3.724566,8182622.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1988,890167,1237258,0,41.84246,58.15754,6480675,38.77979,9090.67,12927.5,16186.9,19337.4,22355.6,25767.3,29612.9,34811.1,44286.7,25517.1,9.118541,211335.9,11180.8,4.871665,0.329668,3270,3532630.0,5564.92,12300.7,17316.7,21917.1,26553.2,32035.9,38856.2,47315.4,63156.2,32718.2,28.87538,203203.6,18269.8,11.34899,0.419894,1675,1833766.0,3114.24,6816.21,10583.5,13716.2,16830.3,20158.5,24055.9,29323.5,37411.8,19526.2,9.118541,211335.9,10836.0,12.01314,0.408795,1595,1698864.0,33.97507,125205,1931975.0,108152,2544,1931,382,3753,5739,38538,15214,872,913,4483,17053,2230,3830,10993,.658,.6266,8637994.0,2.031868,1.542271,.3050996,2.997484,4.583683,30.77992,1215127.0,.6964578,.7292041,3580528.0,1362006.0,1.781079,3.058983,8780001.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1992,1114042,1134661,0,49.54153,50.45847,6897214,33.01,9013.8,12905.3,16007.0,18959.6,22396.5,26054.9,30467.8,36127.5,45749.1,25747.8,96.15385,224902.6,13175.8,5.075451,0.335063,3213,3603814.0,6545.23,12575.8,17454.7,22179.6,26751.0,32181.7,39213.7,48261.6,65259.9,32922.1,128.2051,224902.6,21035.4,9.970604,0.414655,1667,1883488.0,3710.09,7416.4,11205.6,14467.1,17610.0,21036.1,25522.4,31203.7,40300.1,20801.0,96.15385,167093.6,13098.7,10.8623,0.409234,1546,1720326.0,28.71346,159245,2308831.0,136013,3552,2888,192,4753,5884,47696,19496,1225,862,7850,23231,3130,5026,15076,.78,.7424,8541116.0,2.230525,1.813558,.1205689,2.984709,3.694936,29.95133,1224277.0,.7692549,.5413043,4929511.0,1458821.0,1.965525,3.156143,9467174.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,1996,1107849,1225938,0,47.47001,52.52999,7500670,32.73154,9883.98,13768.6,17277.5,20529.2,23873.7,27749.3,31890.8,38492.4,50362.4,28541.9,20.6422,430034.4,19497.3,5.095356,0.357527,1666,4055262.0,6605.28,13084.7,17288.1,22863.0,27743.1,33171.5,40877.8,50445.5,69541.6,36019.5,20.6422,430034.4,34393.9,10.52818,0.444823,866,2166900.0,4433.73,8576.01,12410.1,15672.0,19113.6,22675.5,27116.6,33710.1,44502.5,22917.2,114.6789,172841.7,18804.3,10.03726,0.404635,800,1888362.0,27.3781,201329,2684147.0,173922,4768,3760,399,5500,9074,54933,26501,1519,1170,10069,27408,3604,5290,18514,.872,.8383,8638696.0,2.368263,1.86759,.1981831,2.731847,4.507051,27.28519,1316303.0,.7544864,.5811383,5001266.0,1361354.0,1.790105,2.62754,9195893.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,2000,1257692,1631163,0,43.536,56.464,8049313,33.21724,10289.5,15074.1,18591.2,21938.3,25554.5,29779.4,34990.7,42069.3,55615.6,31788.9,104.4932,334768.0,25447.1,5.405083,0.373025,1767,4109618.0,8795.19,15477.9,20583.1,25686.8,30791.8,36530.5,44338.6,55120.7,78994.3,41385.9,104.4932,334768.0,44831.1,8.981533,0.442458,928,2159784.0,5024.61,9593.79,13900.4,17080.8,20534.8,24680.6,29863.1,36767.5,48703.1,25473.3,190.1776,265711.6,24152.8,9.692912,0.417844,839,1949834.0,26.70272,273698,3400265.0,240110,3852,3188,532,4787,13364,66915,21909,2132,1742,14384,33587,4111,5857,23619,.957,.9457,8772808.0,1.407391,1.164787,.1943748,1.749008,4.882754,24.44848,8004808.0,.7789608,.6364679,5255427.0,1227155.0,1.50202,2.13995,8629584.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Carolina,NC,37,2004,1525849,1961166,0,43.75803,56.24197,8541221,29.93193,9291.44,13650.9,17489.8,21539.1,25416.8,29167.1,34546.9,43572.0,56285.6,31219.0,3.835091,494954.0,27256.6,6.057791,0.389628,2067,4054051.0,7990.62,13841.0,18988.9,24036.2,29115.5,36359.6,44332.9,56667.3,80685.8,41639.1,199.4247,494954.0,51637.5,10.09756,0.48015,1075,2134617.0,4677.94,9266.44,13061.7,16755.5,20034.4,24116.1,28814.0,36806.3,51173.7,25418.6,3.835091,161697.0,22872.2,10.93937,0.441379,992,1919433.0,24.36894,324383,3797853.0,282684,4843,4137,515,6088,14903,64742,34124,2569,2545,20127,41699,4934,8486,28279,1.043,NA,8714513.0,1.492988,1.275344,.1587629,1.876794,4.594261,19.95851,1051966.0,.7919651,.7845664,6204702.0,1285487.0,1.521042,2.616043,8717781.0,53818.51,139389.0,48710.880000000005,126161.0,5107.63,13229.0,9.49
North Dakota,ND,38,1964,149784,108207,0,58.05784,41.94216,362000,114.7076,4160.5,6693.75,9099.07,10734.4,14445.3,17775.9,19612.4,26122.0,34545.5,19729.7,290.6977,104651.2,3015.17,8.303208,0.505243,64,146459.6,5317.73,9597.48,16138.7,16587.5,20711.0,20356.3,27185.9,53747.3,59586.7,33082.7,465.1163,104651.2,5898.48,11.20529,0.49896,46,101160.6,674.688,1442.15,4069.47,7343.94,10458.1,14201.2,15669.5,20179.6,27450.3,12079.7,290.6977,50052.32,1871.97,40.68592,0.489685,18,45298.98,83.9843,1580,4364641.0,1301,269,262,61,49,129,49,153,7,3,46,278,61,72,145,.172,.1919,8234177.0,17.02532,16.58228,3.860759,3.101266,8.164557,3.101266,9683544.0,.443038,.1898734,2911392.0,1759494.0,3.860759,4.556962,9177216.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1968,94769,138669,14244,38.26237,61.73763,354000,102.0409,6542.91,9148.66,12032.2,14510.3,17319.2,19649.4,22423.1,28294.9,37625.7,19693.9,NA,NA,2354.41,5.750606,0.38151,NA,NA,3066.09,9157.1,15524.0,20473.3,26054.6,31726.3,36405.7,49972.6,62996.1,31465.2,NA,NA,4568.62,20.54607,0.480698,NA,NA,592.224,1963.04,3035.97,4839.86,8202.5,12598.6,16003.2,19233.0,26562.5,11450.7,NA,NA,1827.11,44.85212,0.509268,NA,NA,89.73678,1944,5491525.0,1590,326,317,66,60,103,85,194,9,5,71,354,75,94,184,.193,.2157,8179012.0,16.76955,16.30659,3.395062,3.08642,5.298354,4.372428,9979424.0,.462963,.2572016,3652263.0,1820988.0,3.858025,4.835391,946502.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1972,100384,174109,0,36.57069,63.42931,630937,93.82242,8300.2,11535.1,14301.8,17042.6,19708.9,22467.9,25963.5,31896.0,42100.1,21766.8,NA,NA,11049.5,5.072179,0.380565,NA,NA,4223.38,10032.7,16913.7,22080.5,27577.1,33780.3,39101.7,47299.9,64519.4,33122.1,NA,NA,16530.3,15.27672,0.500538,NA,NA,1213.64,3135.99,4927.37,8120.79,11185.6,15285.2,18655.7,23496.3,31183.5,14435.7,NA,NA,8988.97,25.69419,0.483323,NA,NA,84.95216,3064,485627.0,2527,668,653,65,87,202,130,302,15,10,109,537,112,157,268,.232,.2606,8247389.0,21.80157,21.31201,2.12141,2.839426,6.59269,4.24282,9856397.0,.4895561,.3263707,3557441.0,1752611.0,3.655353,5.124021,8746737.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1976,136078,153470,0,46.9967,53.0033,645293,73.36423,8566.63,11771.4,14599.5,17408.0,19991.5,22988.0,26177.9,31561.1,41330.1,23183.1,NA,NA,13959.6,4.824546,0.351806,NA,NA,3728.52,10166.9,16301.2,22418.3,27964.7,32990.9,38428.3,46858.3,63254.1,31988.3,NA,NA,20515.4,16.96494,0.455812,NA,NA,1201.52,2688.27,4680.37,8026.88,10722.5,14283.6,17451.8,22183.7,29881.5,13901.2,NA,NA,12831.9,24.86975,0.482904,NA,NA,63.26424,5090,788789.0,4302,877,852,226,129,366,296,629,26,13,206,788,146,224,418,.316,.3476,8451866.0,17.22986,16.7387,4.440079,2.534381,7.19057,5.815324,1235756.0,.5108055,.2554027,4047151.0,1548134.0,2.868369,4.400786,8212181.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1980,79189,193695,0,29.01929,70.98071,652717,49.69716,7960.92,11756.7,14708.0,17576.6,20199.8,22938.0,26626.5,30734.1,39039.2,22761.3,4.366812,244781.7,6987.78,4.903855,0.345547,1343,341563.2,4519.71,10096.6,15704.6,21922.6,26712.7,31586.9,37742.2,46152.8,60066.8,31145.8,67.68559,244781.7,11895.3,13.28997,0.449755,753,193257.6,1400.03,3534.64,5846.69,8327.52,10684.6,14216.7,17832.4,21948.9,28870.3,13833.4,4.366812,148056.8,5797.61,20.6212,0.469631,590,148305.6,44.10437,7697,1179225.0,6596,529,501,1226,206,532,392,992,39,21,362,1101,170,261,670,.458,.4882,8569572.0,6.872808,6.509029,15.92828,2.676368,6.911784,5.092893,1288814.0,.5066909,.2728336,4703131.0,1430427.0,2.208653,3.390932,870469.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1984,104429,200336,0,34.26542,65.73458,680484,40.69757,7695.67,11219.5,14641.1,17745.6,20939.8,23980.5,27716.5,32520.1,39628.6,23523.2,38.06228,247958.5,9570.3,5.149467,0.359736,1007,336892.6,3779.58,9171.39,15202.7,21498.3,26950.9,33131.3,38977.4,48147.8,62064.1,32016.4,43.25259,247958.5,16826.1,16.4209,0.472761,570,191803.9,1491.08,3639.22,6164.24,8775.85,11604.1,15315.2,19161.6,24649.4,33125.9,15265.0,38.06228,96885.81,8136.89,22.21604,0.482094,437,145088.7,36.22803,10739,1578141.0,9212,1264,1219,1617,407,531,536,1163,57,27,603,1527,235,426,865,.578,.6017,857808.0,11.77018,11.35115,15.05727,3.789925,4.944594,4.991154,1082969.0,.5307757,.2514201,5615048.0,142192.0,2.188286,3.96685,8054753.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1988,127739,166559,0,43.40464,56.59536,655324,36.02188,8384.75,12254.3,15046.9,18145.2,20895.3,24227.5,27979.8,33067.7,40354.5,23702.4,3.039514,167060.8,10429.8,4.812845,0.334298,1144,351089.9,4433.6,10058.4,15220.3,20886.4,26594.0,32460.8,39098.2,46962.2,60399.8,31452.6,4.559271,167060.8,18928.0,13.6232,0.446277,628,194459.1,1875.2,4392.26,6639.26,9566.88,12856.7,16617.0,20082.4,25811.8,33992.9,16092.9,3.039514,117933.1,9373.53,18.12761,0.461748,516,156630.7,31.75578,9743,1486746.0,7959,333,263,690,420,397,649,1257,78,32,769,1784,255,488,1041,.658,.6654,8168941.0,3.417838,2.699374,7.082007,4.310787,4.07472,6.661192,1290157.0,.8005748,.3284409,7892846.0,1831058.0,2.617264,5.008724,1068459.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1992,99168,136244,0,42.12529,57.87471,638223,31.19385,8859.96,12811.6,15833.0,18299.6,21272.8,24271.4,27715.5,32931.0,42348.6,24331.2,2.564103,161794.9,12422.4,4.779773,0.334651,1110,355036.9,4004.45,9153.59,15885.3,21233.9,25576.6,30585.7,36961.7,44675.6,58702.1,30383.4,2.564103,161794.9,20145.9,14.65922,0.439172,572,184904.8,2143.77,5487.37,7601.76,10347.2,14113.4,17423.5,21192.4,26242.7,33824.4,16993.3,2.564103,130421.8,11989.9,15.778,0.448387,538,170132.1,27.27282,12788,2003688.0,10490,1525,1456,447,481,491,810,1650,80,39,1021,2298,440,537,1320,.78,.794,8203003.0,11.92524,11.38567,3.495465,3.761339,3.839537,6.334063,1290272.0,.6255865,.3049734,7984047.0,1796997.0,3.440726,4.199249,1032218.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,1996,106905,125050,0,46.08868,53.91132,650382,29.66984,9418.46,13436.6,16799.2,19769.3,22682.7,26069.5,29860.9,34493.9,42576.3,25872.1,68.80734,422623.9,16617.5,4.520516,0.327459,891,367483.9,4276.57,11027.0,17079.4,22389.8,26677.2,31660.9,37589.9,45795.1,59314.8,32077.0,68.80734,422623.9,28302.5,13.86971,0.433923,466,195214.6,2921.05,6523.59,9381.75,12217.4,15496.7,18821.8,22375.5,27201.6,34971.1,18179.0,68.80734,126263.8,13166.0,11.9721,0.412085,425,172269.3,26.01227,16075,2471624.0,13489,1897,1812,606,530,719,1264,1894,96,44,1251,2587,404,609,1573,.872,.8889,8391291.0,11.80093,11.27216,3.769829,3.297045,4.472784,7.863142,1178227.0,.5972006,.273717,778227.0,1609331.0,2.513219,3.788491,9785381.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,2000,95284,174852,0,35.2726,64.72739,642200,28.14786,9736.46,13828.6,17703.5,20239.6,23354.7,27070.7,30410.3,35950.2,45829.6,26937.5,22.98851,263360.5,18653.8,4.707009,0.332532,831,349868.9,5897.48,12001.8,17767.7,23485.6,27768.8,32805.3,38851.6,47189.7,60583.7,34234.6,208.9864,263360.5,32104.4,10.27281,0.42389,407,172827.7,3568.31,7384.87,10368.8,13548.5,17196.8,20333.4,24911.0,30688.6,40383.1,20331.4,22.98851,107109.7,17017.9,11.31715,0.419843,424,177041.2,24.40407,17752,2764248.0,14938,979,896,387,479,853,1526,1143,108,77,1588,2814,377,548,1889,.957,.9883,8414826.0,5.514872,5.047318,2.180036,2.698287,4.805092,8.596214,6438711.0,.6083822,.4337539,8945471.0,1585174.0,2.123704,3.086976,1064105.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
North Dakota,ND,38,2004,111052,196651,0,36.09064,63.90936,634366,27.37881,10911.2,15216.6,18621.1,21799.9,24724.4,28383.2,32418.4,37922.3,47329.2,28556.1,1.917546,405147.7,20894.2,4.337671,0.329517,1417,350728.6,5384.08,13719.3,19355.7,24036.2,28553.6,34019.8,40340.3,48916.5,63356.1,35340.1,1.917546,405147.7,34335.8,11.7673,0.436152,772,194440.1,3388.64,7435.14,10914.0,14727.6,17872.8,21951.2,25886.3,32536.3,39982.3,21605.7,1.917546,188015.3,20306.1,11.79892,0.431356,645,156288.5,23.70508,22739,3584524.0,19084,1626,1527,564,640,1037,1934,1442,120,96,2056,3654,379,799,2476,1.043,NA,8392629.0,7.15071,6.715335,2.48032,2.814548,4.560447,8.505211,6341528.0,.5277277,.4221821,9041735.0,1606931.0,1.66674,3.513787,1088878.0,70699.79,183112.0,68975.93,178647.0,1723.86,4465.0,2.44
Ohio,OH,39,1964,2498331,1470865,0,62.943,37.057,5962000,123.7279,8539.62,12571.9,15117.4,17388.1,19640.5,22011.0,24853.7,28110.0,34086.1,21281.2,58.13953,288947.7,2083.32,3.991524,0.284196,1629,3870017.0,5787.32,14581.5,22915.7,28801.8,32822.0,36046.7,40697.1,45952.1,56822.0,33804.3,58.13953,288947.7,4372.46,9.818362,0.352138,1075,2552878.0,1043.7,2851.47,5444.39,8790.65,12323.2,16153.9,20277.6,24251.9,30145.9,14375.4,58.13953,76744.18,2092.6,28.88368,0.451419,554,1317140.0,114.1889,35702,5988259.0,32637,599,519,216,969,1531,14015,4582,194,139,815,3065,754,200,2111,.172,.1828,9141505.0,1.677777,1.4537,.6050081,2.714134,4.288275,39.2555,1283401.0,.5433869,.3893339,2282785.0,8584953.0,2.111927,.5601927,5912834.0,44824.9,116096.0,40948.380000000005,106056.0,3876.53,10040.0,8.65
Ohio,OH,39,1968,1700586,1791014,467495,42.95391,57.04609,6252000,125.2596,10473.6,14339.9,16964.1,19341.1,21581.4,23933.5,27292.8,31165.9,39015.2,24175.1,15.54404,259067.4,3003.55,3.725099,0.301381,3576,4551935.0,5619.27,15872.9,24712.0,30430.5,35020.1,39214.1,43782.0,50998.2,62579.6,36858.7,20.72539,259067.4,5422.59,11.13661,0.364981,2236,2874064.0,1090.65,2904.03,5721.45,9125.65,12978.9,16503.8,19988.1,24629.8,30743.6,14795.5,15.54404,155440.4,2606.86,28.18833,0.45813,1340,1677872.0,111.8207,48785,7803103.0,44516,758,653,271,1202,2435,18919,6253,274,205,1269,4269,964,267,3038,.193,.2078,9124936.0,1.553756,1.338526,.5554986,2.463872,4.991288,38.78036,1281746.0,.5616481,.4202111,2601209.0,8750641.0,1.976017,.5472994,6227324.0,44824.9,116096.0,40948.380000000005,106056.0,3876.53,10040.0,8.65
Ohio,OH,39,1972,1558889,2441827,0,38.96525,61.03475,10746920,112.5181,11662.6,15624.2,18585.9,21200.9,23657.0,26203.9,29995.5,34393.5,42607.1,26104.2,12.93103,215517.2,3743.6,3.653311,0.293232,3535,5230398.0,5429.85,16200.2,25088.7,31393.4,36251.1,40999.6,46135.9,53908.9,67423.7,38666.5,12.93103,215517.2,6742.94,12.41723,0.372474,2109,3134412.0,1122.58,2907.4,5975.93,9741.73,13954.0,18039.5,22154.9,27161.2,34357.2,16448.8,43.10345,215517.2,3653.36,30.60557,0.474711,1426,2095985.0,101.9698,63064,58681.0,56886,992,841,416,1620,2661,22465,8577,392,344,2076,6178,1308,313,4557,.232,.2503,9020361.0,1.573005,1.333566,.6596473,2.568819,4.219523,35.62254,1360047.0,.6215908,.5454776,3291894.0,9796397.0,2.074084,.4963212,7225993.0,44824.9,116096.0,40948.380000000005,106056.0,3876.53,10040.0,8.65
Ohio,OH,39,1976,2011621,2000505,0,50.13853,49.86147,10752731,81.24841,11580.8,15215.6,17993.1,20520.6,23302.3,26083.6,29501.5,33417.3,41679.3,25674.5,37.97468,302215.2,4631.91,3.599,0.288039,3147,5074860.0,5194.26,15232.8,23456.7,29467.6,34832.5,39972.6,45752.5,52892.3,65716.2,37206.0,79.11392,302215.2,8656.79,12.6517,0.376927,1827,2980990.0,1324.93,3734.31,6982.58,10449.0,14165.0,17804.0,22077.6,26617.9,33323.3,16355.0,37.97468,105246.8,4367.56,25.15099,0.450154,1320,2093870.0,73.74146,87443,8132167.0,78830,1647,1445,840,2567,3613,30141,10925,572,429,3443,8613,1830,400,6383,.316,.3375,9015015.0,1.883513,1.652505,.9606258,2.935627,4.131835,34.46931,1249385.0,.6541404,.4906053,3937422.0,9849845.0,2.092792,.4574409,7299613.0,44824.9,116096.0,40948.380000000005,106056.0,3876.53,10040.0,8.65
Ohio,OH,39,1980,1752414,2206545,0,44.26451,55.73549,10797603,55.33231,10961.4,14959.2,17874.6,20520.9,23126.7,26253.0,29354.0,33798.8,40904.6,25342.2,26.20087,189949.8,6461.17,3.731695,0.28266,3034,5280147.0,5912.77,14982.4,22449.1,28685.0,33891.9,39208.7,44825.1,52164.5,64767.3,36334.3,43.66812,189949.8,11477.5,10.9538,0.371256,1738,3051242.0,1793.3,4581.98,7915.63,11110.8,14801.4,18302.1,21792.0,26482.7,34198.0,16788.7,26.20087,133550.2,6281.51,19.06987,0.431947,1296,2228905.0,50.49498,122691,113628.0,110325,1881,1589,1620,3654,5199,39714,16446,982,622,5651,12367,2528,500,9339,.458,.483,8992102.0,1.53312,1.295124,1.32039,2.978214,4.237474,32.36912,1340441.0,.8003847,.5069646,460588.0,1007979.0,2.060461,.4075279,7611805.0,44824.9,116096.0,40948.380000000005,106056.0,3876.53,10040.0,8.65
